txt,rating,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise
great harbor area hotel wife stayed intercontinental times ,4,P,DISAGREEMENT,SUBJECTIVE,89,NONIRONIC,0.33753314614296,0.411609530448914,0.039295211434364,0.152683079242706,0.058879036456347
awesome hotel great location brand new intercontinent property right downtown water ,4,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.403999328613281,0.264344930648804,0.03621182590723,0.260425269603729,0.035018596798182
nice time nice time intercontinental ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.262471199035645,0.114346399903297,0.038412906229496,0.465341508388519,0.119427964091301
great priceline win ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.470642805099487,0.194273293018341,0.042552590370178,0.20704397559166,0.085487328469753
great birthday weekend intercontinental ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.121279142796993,0.577129125595093,0.033417109400034,0.113337233662605,0.154837414622307
fantastic hotwire price caveat previous reviewers correctly noted rooms brand-new luxury hotel available 50 rack rate hotwire ,4,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.799725532531738,0.028525052592158,0.051525209099054,0.105314001441002,0.014910245314241
super fun hotel stayed family end december great time ,4,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.047264333814383,0.621762037277222,0.010633898898959,0.089496247470379,0.230843409895897
great interior 8 hour power outage ,4,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.297778189182281,0.161983847618103,0.229526072740555,0.279139876365662,0.031572002917528
excellent area great value lucky ,4,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.058918096125126,0.314062833786011,0.02544835023582,0.198291957378387,0.403278768062592
loved hoxton hoxton hotel real london got expect design hotel nice lobby fashionable friendly restaurant perfect trendy location nicely designed rooms cheap paid average 75 euros night double hostel.i definitely warmly recommend hotel nice lovely shoreditch area near old street tube northern line.ask ,4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.09758684784174,0.359710037708283,0.048483565449715,0.13065792620182,0.363561630249023
great hotel word warning partner daughter rented 2 rooms weekend 16/17 november endorse previous positive reviews like share word warning ,4,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.104152858257294,0.166517242789269,0.043380007147789,0.451520085334778,0.234429761767387
good value money like nice hotel ,4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.160853460431099,0.362384051084518,0.08518049120903,0.376764208078384,0.014817810617387
hotels tips ,4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.156952396035194,0.202175796031952,0.055902488529682,0.428396850824356,0.156572416424751
different hotel norm stayed hotel overnight business ,4,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.030266623944044,0.061090234667063,0.017790138721466,0.091912515461445,0.798940420150757
good stay ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.208980992436409,0.124594964087009,0.032089523971081,0.250825762748718,0.383508741855621
loved area london boy working abroad pleasantly surprised heard new hotel sprung just corner born ,4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.07832881808281,0.435885608196259,0.043108589947224,0.11478628218174,0.327890694141388
chic ,4,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.023569189012051,0.132991433143616,0.009296515956521,0.044546272605658,0.789596557617188
good service nice location supercentral nice room good service everybody speaks good english great breakfast long untill 12 a.m. good rate book advance.Ài stayed laura mario madrid pleased ,4,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.003039850620553,0.097070969641209,0.003173541743308,0.006479390896857,0.890236258506775
great location really enjoyed stay appreciated free upgrade twin duplex superior duplex bathrooms requesting ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.489914327859879,0.175275802612305,0.170134693384171,0.144066661596298,0.020608521997929
central major sights ,4,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.386622190475464,0.227565675973892,0.096819937229157,0.275242835283279,0.01374939084053
great hotel hotel great probably stay ,4,P,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.31260871887207,0.226251035928726,0.054711095988751,0.324966251850128,0.081462889909744
roommate laura great location good value hotel great cheap option heart madrid ,4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.450069725513458,0.050415068864822,0.044083505868912,0.413677453994751,0.041754234582186
snazzy hotel great value money ,4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.170492336153984,0.565844774246216,0.04479368776083,0.144878372550011,0.073990814387798
nice little hotel room mate laura funky little hotel located old madrid 5 minutes plaza callao shopping 7 minutes plaza major throngs tourists ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.245632320642471,0.187439635396004,0.070957884192467,0.433429747819901,0.062540382146835
good location ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.541074573993683,0.073008038103581,0.020073957741261,0.064241908490658,0.301601588726044
nice hotel try little harder stayed short 3 day break barcelona ,4,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.343144625425339,0.178324356675148,0.070478439331055,0.363068044185638,0.044984508305788
hip eclectic fun used emilia transit hotel left extended stay outside barcelona ,4,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.475390076637268,0.093517005443573,0.151978373527527,0.237066134810448,0.042048417031765
lovely hotel bit expensive liked hotel ,4,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.225841954350471,0.320218443870544,0.043863967061043,0.122328341007233,0.287747263908386
fab hotel ,4,NEU,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.012576070614159,0.913827180862427,0.014486469328404,0.044488236308098,0.014622040092945
super modern hotel hotel modern feel finish ,4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.46369144320488,0.206911087036133,0.04475799202919,0.222427517175674,0.062211953103542
comfortable stylish just returned barcelona staying villa emilia 3 nights ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.228636085987091,0.141032814979553,0.074880301952362,0.502148568630219,0.053302202373743
short break paris possibly want short stay paris ,4,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.026807669550181,0.608695864677429,0.021176256239414,0.108091749250889,0.235228419303894
nearly visited fraser suites september 2007. reading previous reviews say did n't experience poor service described ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.645034730434418,0.117210254073143,0.026549022644758,0.150454670190811,0.060751389712095
great hotel money booked hotel trip advisor pleasantly surprised ,4,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.019657511264086,0.211809322237968,0.007867209613323,0.045899983495474,0.714765965938568
quite enjoyable moved hotel sister hotels booked ,4,N,DISAGREEMENT,OBJECTIVE,84,NONIRONIC,0.389707267284393,0.073575399816036,0.042750000953674,0.345630586147308,0.148336723446846
great location read reviews saying rooms small dirty little apprehensive ,4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.579376041889191,0.064575582742691,0.07766105979681,0.241599753499031,0.036787658929825
great convenient location ok price value ratio stayed hotel end march 2006. recommend people staying hotel.pros centrally located ,4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.534533560276032,0.110099211335182,0.115588322281837,0.181017979979515,0.058760974556208
excellent value husband stayed nights late january 2006. highly recommend hotel ,4,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.260587513446808,0.249181345105171,0.030813738703728,0.358777284622192,0.100640147924423
enjoyed stay komaneka komaneka resort tanggayuda excellent place start bali holiday ,4,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.259463101625442,0.23818027973175,0.125069096684456,0.305631220340729,0.071656309068203
handy subway quiet area ideally located road literally ,4,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.524853110313416,0.211835563182831,0.047671645879746,0.154241979122162,0.061397664248943
stylish located stayed new year rooms hotel great location restaurants tapas bars cafes end lively plaza santa ana ,4,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.041789598762989,0.272789388895035,0.01269012875855,0.125110223889351,0.54762065410614
nice modern hotel great location just returned 8 night stay madrid ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.197184234857559,0.342961668968201,0.078759267926216,0.296934127807617,0.084160670638084
madrid ok ,4,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.035996481776238,0.178822800517082,0.017452601343393,0.182147979736328,0.585580110549927
good old chap ,4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.417658478021622,0.293009847402573,0.063056029379368,0.180378645658493,0.045897006988525
clean chic perfect hotel midtown manhattan sitting area drapes run cool automated switches just press button ,4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.550339579582214,0.190588295459747,0.077078677713871,0.107183307409287,0.074810184538364
fab midtown pick new london nyc fabulous midtown pick ,4,P+,DISAGREEMENT,SUBJECTIVE,80,IRONIC,0.346980035305023,0.320158660411835,0.04491738602519,0.251267731189728,0.03667613118887
great hotel fussy comes hotels especially new york ,4,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.020141158252955,0.538643419742584,0.018507450819016,0.047291267663241,0.375416606664658
great hotel 30 mins metro centre hotel great booked room not realising meant huge suite lounge dressing room toilets hotel rooms 2 toilets ,4,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.323154807090759,0.362151145935059,0.094603419303894,0.187541246414185,0.032549478113651
plush ,4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.408167839050293,0.135269030928612,0.101285055279732,0.325782805681229,0.029495248571038
great location clean friendly hotel definitely met expectations ,4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.186076879501343,0.233337044715881,0.072195574641228,0.415390014648438,0.093000516295433
small room comfortable clean arrived oak hotel little startled small room given tokyo think pretty average compared rest rooms stayed later trip ,4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.222813338041306,0.409663915634155,0.015207385644317,0.17227965593338,0.180035725235939
impressions count given exemplary honeymoon decided book exclusive villa bali.i knew going driver various help stay service received second none ,4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.055993556976318,0.642967581748962,0.104660019278526,0.107703030109406,0.088675901293755
holidays supposed ,4,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.15117746591568,0.611640453338623,0.060668289661408,0.167789340019226,0.008724384009838
great suites really enjoyed stay suites banys oriental ,4,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.255994737148285,0.293249726295471,0.062347501516342,0.273742020130158,0.114666014909744
great place enjoying barcelona family petit palace turned great place enjoy barcelona located 5mins walk catalunya square tourist buses 15min walk sagrada familia.we read couple mixed reviews mainly noise generated schools play areas hotel did n't represent problem kids 4 7 enjoy balcony room.the room big massive double bed gave enjoyment kids got bunkbeds ,4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.195864826440811,0.235687181353569,0.0501589179039,0.463632345199585,0.05465667322278
near perfect hotel heart tokyo club deluxe room food presentation table club lounge ,4,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.018658448010683,0.503162682056427,0.381103366613388,0.058278203010559,0.038797337561846
best dominican republic offer ,4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.224768102169037,0.360849261283875,0.088178507983685,0.301814913749695,0.02438915707171
best barcelo 3rd punta cana trip previously majestic bahia ,4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.312849134206772,0.196877211332321,0.113840445876122,0.328519701957703,0.047913517802954
nice hotel party 10 family friends 5x17-20 yr olds 5 adults recently arrived home pleasant holiday.the hotel does room improvement e.g ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.215894162654877,0.171757012605667,0.044672340154648,0.328124940395355,0.239551573991775
great value lovely room ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.169269636273384,0.187992468476296,0.092034824192524,0.528815269470215,0.021887820214033
enjoyed barcelo premium stayed hotels punta cana rooms far beach pools restaurants ,4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.059981763362885,0.769074022769928,0.037730000913143,0.080886319279671,0.052327875047922
great vacation right expectations stayed barcelo premium punta cana 2-may 8. reading reviews months left concerns based bad reviews overall great vacation resort met and/or exceeded expectations board.we stayed room 3329 remodeled room looked exactly like barcelo website ,4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.065606780350208,0.166985854506493,0.026003884151578,0.16900771856308,0.572395741939545
great time ,4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.153172194957733,0.099072925746441,0.052635714411736,0.633142411708832,0.061976723372936
"awsume place perfect beachs hubby returned week barcelo punta cana jan 24th 31st 	great place go.resort rooms level 4,5,6,7 sections older need work okay sleep 	rooms level 1,2,3 section newer renovated rooms ceiling fans wall tv ect 	say level 4,5,6,7 par 5 years.a la carts think 6 7 different la carts wnt 4 good food.day time food losts pick good variety not spicy.it 24 hr 	snacks bar like party night long 	entertainment everynight 10-11pm different everynight 	disco basement not recommened.casino site small 	big lobby area pool tables game boards ect 	just open second smaller pool begining january form main pool.lots door kids rock climbing trampalen trapez kids new water place slide etc.beach great love sand walk miles.we did bavaro runners trip really good recommend 	did jarassic booggie doom buggies mud water half day really good 	trips include horse riding n't 	did catalina island trip long day 14hrs catalina island catameran 2hrs come did stops site seeing not really worth price 90.00 person.we loved resort people nice recommend 	 ",4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.153172194957733,0.099072925746441,0.052635714411736,0.633142411708832,0.061976723372936
great value fell love beach ,4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.174898013472557,0.125909388065338,0.057453967630863,0.515797972679138,0.1259406208992
great time ,4,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.301569700241089,0.260371088981628,0.157044678926468,0.260160535573959,0.020854046568275
"dog ruff not bad bit architecture really lovely established spacious grounds,2 great pool areas maybe best spot truly world class beach ll start 	note taxi fare airport hotel currently 37us dollars.take plenty dollars tipping wont 	unobtrusive building refurbishment going old bathrooms tired 	rooms cleaned safe didnt work balcony door locks shot 	self service dining works clean tables ready 14 days new things try 	yes flys sharing humid days 	language spanish eye contact bucks make service joyful try it-it works 	unfortunately lobby sports bars really work place cries focal point.the pool bar outside entertainment hand excellent 	just leaves punters wish consider expensive neighbouring hotels sensitive soul maybe honeymooners place sold short time bargain break yes dog ruff 	final words great value great position not classy 	 ",4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.398015260696411,0.123039998114109,0.095435559749603,0.358173042535782,0.025336151942611
amazing deal pice ,4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.23090586066246,0.372761785984039,0.192326411604881,0.17628900706768,0.027716934680939
sun sand smiles people ,4,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.150087893009186,0.514343678951263,0.049644842743874,0.198767304420471,0.087156280875206
visit punta cana families teenagers all-inclusives mexico ,4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.614888548851013,0.067969970405102,0.06633572280407,0.215648472309113,0.035157226026058
great vacation just notes say 16 year old daughter friends mom absolutely fabulous time resort.the staff incredibly friendly helpful.the buffet food ok. la carte restaurants good service slow ,4,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.15394526720047,0.501917243003845,0.061743624508381,0.212973341345787,0.069420531392098
hotel beauitful got sick hotel stay beautiful marbles cermaic tiles open outside awesome building area need fixing renovating staircase railings lose need new railings badly staff friendly smiley times need no problem tipping just person tip bartender housecleaning lady bellboy waitress busdriver ,4,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.313750803470612,0.16430652141571,0.061065338551998,0.444617211818695,0.016260104253888
